"","uniqueid","year","total","mun","turnout","listanominal","pri","morena","prd","pan"
"7721",13030,1990,9929,"IXMIQUILPAN",0.349822076595145,"28383",6085,0,3570,12
"7722",13030,1993,16253,"IXMIQUILPAN",NA,NA,10806,0,5133,0
"7723",13030,1996,17898,"IXMIQUILPAN",0.493329658213892,"36280",9334,0,7791,681
"7724",13030,1999,16608,"IXMIQUILPAN",0.375857152556182,"44187",9186,0,7197,0
"7725",13030,2002,11267,"IXMIQUILPAN",0.257196338484717,"43807",8611,0,0,2000
"7726",13030,2005,21025,"IXMIQUILPAN",0.381738293661601,"55077",6960,0,10009,2466
"7727",13030,2008,27402,"IXMIQUILPAN",NA,NA,8971,0,7444,7838
"7728",13030,2011,33134,"IXMIQUILPAN",0.487565849495276,"67958",10170,0,2950,10844
"7729",13030,2016,40860,"IXMIQUILPAN",0.592251163195199,"68991",14513,2135,692,22167
"7730",13030,2020,35405,"IXMIQUILPAN",0.493655883993307,"71720",5483,5510,6270,6270
"7731",13030,2021,37179,"IXMIQUILPAN",0.51448854201262,"72264",10078,15902,0,9079
"7732",13030,2024,43832,"IXMIQUILPAN",0.575004263469283,"76229",5761,19536,5761,5761
"7733",13031,1975,3765,"JACALA DE LEDEZMA",NA,NA,3765,0,0,0
"7734",13031,1981,2991,"JACALA DE LEDEZMA",0.522354173943416,"5726",2484,0,0,0
"7735",13031,1984,3951,"JACALA DE LEDEZMA",0.71901728844404,"5495",3951,0,0,0
"7736",13031,1987,3600,"JACALA DE LEDEZMA",0.59494298463064,"6051",3600,0,0,0
"7737",13031,1990,2700,"JACALA DE LEDEZMA",0.379907133811735,"7107",2700,0,0,0
"7738",13031,1993,4350,"JACALA DE LEDEZMA",NA,NA,4131,0,12,188
"7739",13031,1996,3780,"JACALA DE LEDEZMA",0.561747659384753,"6729",3392,0,388,0
"7740",13031,1999,4149,"JACALA DE LEDEZMA",0.531173985405198,"7811",3090,0,1059,0
"7741",13031,2002,4751,"JACALA DE LEDEZMA",0.560854680675245,"8471",2718,0,1668,303
"7742",13031,2005,5044,"JACALA DE LEDEZMA",0.56942876495823,"8858",2310,0,2734,0
"7743",13031,2008,5733,"JACALA DE LEDEZMA",NA,NA,2338,0,2825,465
"7744",13031,2011,6473,"JACALA DE LEDEZMA",0.623062854942728,"10389",3191,0,2129,2129
"7745",13031,2016,6621,"JACALA DE LEDEZMA",0.678242163491088,"9762",2461,59,2577,0
"7746",13031,2020,6450,"JACALA DE LEDEZMA",0.670826833073323,"9615",2395,952,1037,1410
"7747",13031,2024,6166,"JACALA DE LEDEZMA",0.620696597543789,"9934",2379,2425,2379,2379
"7748",13032,1975,2580,"JALTOCAN",NA,NA,2580,0,0,0
"7749",13032,1981,2218,"JALTOCAN",0.506624029237095,"4378",2218,0,0,0
"7750",13032,1984,2076,"JALTOCAN",0.590779738190097,"3514",2076,0,0,0
"7751",13032,1987,2093,"JALTOCAN",0.52535140562249,"3984",1934,0,0,0
"7752",13032,1990,1930,"JALTOCAN",0.42812777284827,"4508",1837,0,0,0
"7753",13032,1993,2950,"JALTOCAN",NA,NA,2618,0,8,266
"7754",13032,1996,3079,"JALTOCAN",0.641859495518032,"4797",2217,0,26,731
"7755",13032,1999,3817,"JALTOCAN",0.664635208079401,"5743",2616,0,437,764
"7756",13032,2002,3877,"JALTOCAN",0.622211523030011,"6231",2213,0,0,1614
"7757",13032,2005,4706,"JALTOCAN",0.714871639070333,"6583",1481,0,2230,647
"7758",13032,2008,5214,"JALTOCAN",NA,NA,2225,0,2541,376
"7759",13032,2011,6158,"JALTOCAN",0.773618090452261,"7960",3160,0,2745,64
"7760",13032,2016,5826,"JALTOCAN",0.751451051205985,"7753",2024,35,3132,69
"7761",13032,2020,5784,"JALTOCAN",0.754697286012526,"7664",1548,1500,1975,266
"7762",13032,2024,5439,"JALTOCAN",0.678687297229848,"8014",221,2167,0,1894
"7763",13033,1975,1414,"JUAREZ HIDALGO",NA,NA,1414,0,0,0
"7764",13033,1981,983,"JUAREZ HIDALGO",0.604923076923077,"1625",983,0,0,0
"7765",13033,1984,1080,"JUAREZ HIDALGO",0.637920850561134,"1693",1043,0,0,0
"7766",13033,1987,1071,"JUAREZ HIDALGO",0.601010101010101,"1782",1071,0,0,0
"7767",13033,1990,837,"JUAREZ HIDALGO",0.437761506276151,"1912",707,0,0,0
"7768",13033,1993,1113,"JUAREZ HIDALGO",NA,NA,1016,0,4,4
"7769",13033,1996,1215,"JUAREZ HIDALGO",0.695876288659794,"1746",720,0,482,13
"7770",13033,1999,1320,"JUAREZ HIDALGO",0.663650075414781,"1989",721,0,599,0
"7771",13033,2002,1416,"JUAREZ HIDALGO",0.656771799628942,"2156",738,0,678,0
"7772",13033,2005,1571,"JUAREZ HIDALGO",0.720642201834862,"2180",798,0,773,0
"7773",13033,2008,1876,"JUAREZ HIDALGO",NA,NA,719,0,1157,0
"7774",13033,2011,1960,"JUAREZ HIDALGO",0.713245997088792,"2748",645,0,637,19
"7775",13033,2016,2022,"JUAREZ HIDALGO",0.798262929332807,"2533",897,93,1002,4
"7776",13033,2020,1967,"JUAREZ HIDALGO",0.813818783616053,"2417",783,0,818,0
"7777",13033,2024,2032,"JUAREZ HIDALGO",0.762190547636909,"2666",991,928,991,991
"7778",13034,1975,2741,"LOLOTLA",NA,NA,2741,0,0,0
"7779",13034,1981,2726,"LOLOTLA",0.604032794150233,"4513",2726,0,0,0
"7780",13034,1984,2669,"LOLOTLA",0.653846153846154,"4082",2669,0,0,0
"7781",13034,1987,2736,"LOLOTLA",0.593235039028621,"4612",2736,0,0,0
"7782",13034,1990,2342,"LOLOTLA",0.492327096909817,"4757",2275,0,2,4
"7783",13034,1993,2614,"LOLOTLA",NA,NA,2357,0,10,22
"7784",13034,1996,2901,"LOLOTLA",0.661271939822202,"4387",1069,0,57,1742
"7785",13034,1999,2910,"LOLOTLA",0.575439984180344,"5057",2209,0,267,434
"7786",13034,2002,3667,"LOLOTLA",0.688250750750751,"5328",1495,0,1839,64
"7787",13034,2005,3947,"LOLOTLA",0.699822695035461,"5640",1787,0,552,1461
"7788",13034,2008,4337,"LOLOTLA",NA,NA,2346,0,242,682
"7789",13034,2011,4853,"LOLOTLA",0.702315484804631,"6910",2532,0,2321,2321
"7790",13034,2016,5174,"LOLOTLA",0.75776215582894,"6828",1954,43,0,1899
"7791",13034,2020,5244,"LOLOTLA",0.769366197183099,"6816",2020,855,788,109
"7792",13034,2024,5070,"LOLOTLA",0.707310267857143,"7168",2321,1906,2321,2321
"7793",13035,1975,2284,"METEPEC",NA,NA,2284,0,0,0
"7794",13035,1981,2498,"METEPEC",0.642324505014142,"3889",2498,0,0,0
"7795",13035,1984,1880,"METEPEC",0.548104956268222,"3430",1880,0,0,0
"7796",13035,1987,2451,"METEPEC",0.59780487804878,"4100",2451,0,0,0
"7797",13035,1990,2508,"METEPEC",0.528445006321112,"4746",2439,0,4,22
"7798",13035,1993,3263,"METEPEC",NA,NA,2291,0,0,864
"7799",13035,1996,2825,"METEPEC",0.555664830841857,"5084",1912,0,79,834
"7800",13035,1999,3711,"METEPEC",0.641043358092935,"5789",1469,0,110,2132
"7801",13035,2002,4208,"METEPEC",0.645993245317777,"6514",2019,0,0,2136
"7802",13035,2005,4629,"METEPEC",0.670092646207296,"6908",2205,0,351,806
"7803",13035,2008,5427,"METEPEC",NA,NA,1174,0,2207,821
"7804",13035,2011,6157,"METEPEC",0.723076923076923,"8515",1748,0,1450,1450
"7805",13035,2016,6673,"METEPEC",0.752141568981064,"8872",2343,35,1273,41
"7806",13035,2020,6772,"METEPEC",0.7330591037021,"9238",182,4656,146,146
"7807",13035,2024,6480,"METEPEC",0.650667737724671,"9959",2019,1724,2019,2019
"7808",13036,1975,3020,"SAN AGUSTIN METZQUITITLAN",NA,NA,3020,0,0,0
"7809",13036,1981,2668,"SAN AGUSTIN METZQUITITLAN",0.828828828828829,"3219",2668,0,0,0
"7810",13036,1984,3092,"SAN AGUSTIN METZQUITITLAN",0.774937343358396,"3990",3092,0,0,0
"7811",13036,1987,2714,"SAN AGUSTIN METZQUITITLAN",0.587954939341421,"4616",2714,0,0,0
"7812",13036,1990,3441,"SAN AGUSTIN METZQUITITLAN",0.684639872662157,"5026",3414,0,3,7
"7813",13036,1993,2727,"SAN AGUSTIN METZQUITITLAN",NA,NA,2605,0,26,41
"7814",13036,1996,3145,"SAN AGUSTIN METZQUITITLAN",0.652489626556017,"4820",1997,0,194,954
"7815",13036,1999,3781,"SAN AGUSTIN METZQUITITLAN",0.67687074829932,"5586",1794,0,107,1880
"7816",13036,2002,4157,"SAN AGUSTIN METZQUITITLAN",0.667255216693419,"6230",1773,0,972,1312
"7817",13036,2005,4434,"SAN AGUSTIN METZQUITITLAN",0.673450789793439,"6584",920,0,998,1913
"7818",13036,2008,4367,"SAN AGUSTIN METZQUITITLAN",NA,NA,1510,0,96,1610
"7819",13036,2011,5307,"SAN AGUSTIN METZQUITITLAN",0.680821039127646,"7795",2104,0,423,423
"7820",13036,2016,5592,"SAN AGUSTIN METZQUITITLAN",0.741153081510934,"7545",1649,0,76,1032
"7821",13036,2020,5556,"SAN AGUSTIN METZQUITITLAN",0.737163327583919,"7537",2151,0,52,14
"7822",13036,2024,5393,"SAN AGUSTIN METZQUITITLAN",0.681536711740174,"7913",161,2785,161,161
"7823",13037,1975,6445,"METZTITLAN",NA,NA,6445,0,0,0
"7824",13037,1981,3692,"METZTITLAN",0.533140794223827,"6925",3692,0,0,0
"7825",13037,1984,5186,"METZTITLAN",0.552996374493495,"9378",5009,0,0,0
"7826",13037,1987,6117,"METZTITLAN",0.588059988463757,"10402",6117,0,0,0
"7827",13037,1990,3895,"METZTITLAN",0.363678804855275,"10710",2550,0,0,0
"7828",13037,1993,6170,"METZTITLAN",NA,NA,4433,0,1596,22
"7829",13037,1996,6153,"METZTITLAN",0.580143315104658,"10606",3395,0,2758,0
"7830",13037,1999,7139,"METZTITLAN",0.577916295636687,"12353",3793,0,3312,15
"7831",13037,2002,5249,"METZTITLAN",0.388268363044604,"13519",5249,0,0,0
"7832",13037,2005,7614,"METZTITLAN",0.539617292700213,"14110",3899,0,3715,0
"7833",13037,2008,9426,"METZTITLAN",NA,NA,3374,0,5869,94
"7834",13037,2011,10490,"METZTITLAN",0.609777364413184,"17203",3404,0,4842,4842
"7835",13037,2016,11514,"METZTITLAN",0.698622656392209,"16481",3588,39,4051,40
"7836",13037,2020,12067,"METZTITLAN",0.727322042071002,"16591",6827,0,4959,4959
"7837",13037,2024,11385,"METZTITLAN",0.656763772714162,"17335",4150,4970,833,0
"7838",13038,1975,1640,"MINERAL DEL CHICO",NA,NA,1640,0,0,0
"7839",13038,1981,1525,"MINERAL DEL CHICO",0.647008909630887,"2357",1525,0,0,0
"7840",13038,1984,1935,"MINERAL DEL CHICO",0.690824705462335,"2801",1935,0,0,0
"7841",13038,1987,2860,"MINERAL DEL CHICO",0.46077009827614,"6207",2860,0,0,0
"7842",13038,1990,1676,"MINERAL DEL CHICO",0.429193341869398,"3905",1462,0,0,3
"7843",13038,1993,1961,"MINERAL DEL CHICO",NA,NA,1844,0,10,55
"7844",13038,1996,1814,"MINERAL DEL CHICO",0.515048268029529,"3522",1239,0,575,0
"7845",13038,1999,2197,"MINERAL DEL CHICO",0.526479750778816,"4173",1708,0,489,0
"7846",13038,2002,2944,"MINERAL DEL CHICO",0.630676949443016,"4668",1779,0,979,186
"7847",13038,2005,3374,"MINERAL DEL CHICO",0.669710202461294,"5038",1279,0,1987,108
"7848",13038,2008,3754,"MINERAL DEL CHICO",NA,NA,1842,0,1551,317
"7849",13038,2011,4278,"MINERAL DEL CHICO",0.687228915662651,"6225",1770,0,2035,2035
"7850",13038,2016,4713,"MINERAL DEL CHICO",0.725076923076923,"6500",1798,231,2036,542
"7851",13038,2020,4665,"MINERAL DEL CHICO",0.676086956521739,"6900",1568,0,2081,31
"7852",13038,2024,5035,"MINERAL DEL CHICO",0.660241279832153,"7626",2369,2015,2369,2369
"7853",13039,1975,3764,"MINERAL DEL MONTE",NA,NA,3764,0,0,0
"7854",13039,1981,2800,"MINERAL DEL MONTE",0.637813211845103,"4390",2800,0,0,0
"7855",13039,1984,3699,"MINERAL DEL MONTE",0.661835748792271,"5589",3699,0,0,0
"7856",13039,1987,3166,"MINERAL DEL MONTE",0.870019236053861,"3639",3166,0,0,0
"7857",13039,1990,2435,"MINERAL DEL MONTE",0.373237277743716,"6524",2435,0,0,0
"7858",13039,1993,3662,"MINERAL DEL MONTE",NA,NA,3381,0,14,87
"7859",13039,1996,3362,"MINERAL DEL MONTE",0.450851548880247,"7457",1936,0,1426,0
"7860",13039,1999,4252,"MINERAL DEL MONTE",0.492300567326618,"8637",2204,0,2048,0
"7861",13039,2002,4687,"MINERAL DEL MONTE",0.508737653315967,"9213",2241,0,285,1587
"7862",13039,2005,4429,"MINERAL DEL MONTE",0.451892664013876,"9801",1754,0,1071,473
"7863",13039,2008,5675,"MINERAL DEL MONTE",NA,NA,1675,0,488,2283
"7864",13039,2011,6621,"MINERAL DEL MONTE",0.593918191603875,"11148",2570,0,366,1477
"7865",13039,2016,7052,"MINERAL DEL MONTE",0.642141686395921,"10982",1313,459,295,1420
"7866",13039,2020,7048,"MINERAL DEL MONTE",0.632845470054772,"11137",1345,327,133,133
"7867",13039,2024,7618,"MINERAL DEL MONTE",0.648616432524479,"11745",982,3014,982,982
"7868",13040,1975,3722,"MISION--LA",NA,NA,3722,0,0,0
"7869",13040,1981,2806,"MISION--LA",0.560639360639361,"5005",2806,0,0,0
"7870",13040,1984,4108,"MISION--LA",0.710972654897889,"5778",4108,0,0,0
"7871",13040,1987,3998,"MISION--LA",0.597072879330944,"6696",3998,0,0,0
"7872",13040,1990,2290,"MISION--LA",0.288849646821393,"7928",1909,0,370,0
"7873",13040,1993,3729,"MISION--LA",NA,NA,2899,0,811,8
"7874",13040,1996,2835,"MISION--LA",0.497281178740572,"5701",2077,0,758,0
"7875",13040,1999,3753,"MISION--LA",0.588983050847458,"6372",2162,0,377,0
"7876",13040,2002,4205,"MISION--LA",0.610659308742376,"6886",1800,0,2246,159
"7877",13040,2005,4473,"MISION--LA",0.6210774784782,"7202",2003,0,2470,0
"7878",13040,2008,4618,"MISION--LA",NA,NA,1812,0,2726,80
"7879",13040,2011,5115,"MISION--LA",0.608638743455497,"8404",2478,0,2637,0
"7880",13040,2016,5698,"MISION--LA",0.72392326260958,"7871",2117,0,3548,0
"7881",13040,2020,5433,"MISION--LA",0.687112684962691,"7907",213,1292,3640,3640
"7882",13040,2024,5339,"MISION--LA",0.655092024539877,"8150",87,626,2715,21
"7883",13041,1975,4587,"MIXQUIAHUALA DE JUAREZ",NA,NA,4587,0,0,0
"7884",13041,1981,2435,"MIXQUIAHUALA DE JUAREZ",0.33138268916712,"7348",2162,0,0,0
"7885",13041,1984,7837,"MIXQUIAHUALA DE JUAREZ",0.757490817707327,"10346",5455,0,0,0
"7886",13041,1987,2874,"MIXQUIAHUALA DE JUAREZ",0.254268778200478,"11303",2798,0,0,0
"7887",13041,1990,5561,"MIXQUIAHUALA DE JUAREZ",0.377400746521887,"14735",3123,0,2294,0
"7888",13041,1993,9132,"MIXQUIAHUALA DE JUAREZ",NA,NA,7321,0,550,52
"7889",13041,1996,9406,"MIXQUIAHUALA DE JUAREZ",0.52491768513868,"17919",4466,0,4234,564
"7890",13041,1999,9677,"MIXQUIAHUALA DE JUAREZ",0.450533078821174,"21479",5507,0,3927,0
"7891",13041,2002,9777,"MIXQUIAHUALA DE JUAREZ",0.412688362669368,"23691",4559,0,3455,1235
"7892",13041,2005,13073,"MIXQUIAHUALA DE JUAREZ",0.522940917636705,"24999",3551,0,3184,4074
"7893",13041,2008,14982,"MIXQUIAHUALA DE JUAREZ",NA,NA,5784,0,984,925
"7894",13041,2011,17012,"MIXQUIAHUALA DE JUAREZ",0.568449894743877,"29927",6912,0,1616,1616
"7895",13041,2016,17918,"MIXQUIAHUALA DE JUAREZ",0.579551702946599,"30917",4225,1032,599,945
"7896",13041,2020,17337,"MIXQUIAHUALA DE JUAREZ",0.528228877852594,"32821",796,5459,58,0
"7897",13041,2024,22633,"MIXQUIAHUALA DE JUAREZ",0.63742360661278,"35507",1035,3243,122,616
"7898",13042,1975,3587,"MOLANGO DE ESCAMILLA",NA,NA,3587,0,0,0
"7899",13042,1981,3054,"MOLANGO DE ESCAMILLA",0.555171786947828,"5501",3054,0,0,0
"7900",13042,1984,3342,"MOLANGO DE ESCAMILLA",0.696395082308814,"4799",3342,0,0,0
"7901",13042,1987,3190,"MOLANGO DE ESCAMILLA",0.599849567506581,"5318",3190,0,0,0
"7902",13042,1990,1133,"MOLANGO DE ESCAMILLA",0.203923686105112,"5556",993,0,0,0
"7903",13042,1993,3063,"MOLANGO DE ESCAMILLA",NA,NA,2613,0,3,10
"7904",13042,1996,2797,"MOLANGO DE ESCAMILLA",0.545649629340616,"5126",2527,0,94,160
"7905",13042,1999,3942,"MOLANGO DE ESCAMILLA",0.666892234816444,"5911",1876,0,128,0
"7906",13042,2002,4194,"MOLANGO DE ESCAMILLA",0.645926382257816,"6493",2118,0,0,0
"7907",13042,2005,4315,"MOLANGO DE ESCAMILLA",0.641922047009818,"6722",2947,0,742,0
"7908",13042,2008,4588,"MOLANGO DE ESCAMILLA",NA,NA,2068,0,1755,661
"7909",13042,2011,5473,"MOLANGO DE ESCAMILLA",0.682333873581848,"8021",2001,0,2553,2553
"7910",13042,2016,5557,"MOLANGO DE ESCAMILLA",0.699962211865474,"7939",2346,95,155,114
"7911",13042,2020,5771,"MOLANGO DE ESCAMILLA",0.714674922600619,"8075",1238,254,1122,187
"7912",13042,2024,5929,"MOLANGO DE ESCAMILLA",0.700827423167849,"8460",127,2842,168,0
"7913",13043,1975,1851,"NICOLAS FLORES",NA,NA,1851,0,0,0
"7914",13043,1981,1847,"NICOLAS FLORES",0.592937399678973,"3115",1847,0,0,0
"7915",13043,1984,2180,"NICOLAS FLORES",0.641553855208946,"3398",2180,0,0,0
"7916",13043,1987,1624,"NICOLAS FLORES",0.347751605995717,"4670",1561,0,0,0
"7917",13043,1990,2113,"NICOLAS FLORES",0.434684221353631,"4861",1982,0,113,2
"7918",13043,1993,2196,"NICOLAS FLORES",NA,NA,1792,0,360,9
"7919",13043,1996,1971,"NICOLAS FLORES",0.605902244082385,"3253",1327,0,644,0
"7920",13043,1999,2376,"NICOLAS FLORES",0.635634028892456,"3738",1504,0,872,0
"7921",13043,2002,2076,"NICOLAS FLORES",0.511456023651146,"4059",1660,0,0,416
"7922",13043,2005,2566,"NICOLAS FLORES",0.585978533911852,"4379",1238,0,1328,0
"7923",13043,2008,3055,"NICOLAS FLORES",NA,NA,1324,0,511,766
"7924",13043,2011,3616,"NICOLAS FLORES",0.670623145400593,"5392",2391,0,754,754
"7925",13043,2016,3642,"NICOLAS FLORES",0.71049551307062,"5126",1132,0,319,2053
"7926",13043,2020,3762,"NICOLAS FLORES",0.743772241992883,"5058",541,1505,1660,1660
"7927",13043,2024,3805,"NICOLAS FLORES",0.70073664825046,"5430",65,1840,0,1900
"7928",13044,1975,4057,"NOPALA DE VILLAGRAN",NA,NA,4057,0,0,0
"7929",13044,1981,3606,"NOPALA DE VILLAGRAN",0.604020100502513,"5970",3606,0,0,0
"7930",13044,1984,4578,"NOPALA DE VILLAGRAN",0.746210268948655,"6135",4578,0,0,0
"7931",13044,1987,4175,"NOPALA DE VILLAGRAN",0.591276023226172,"7061",4175,0,0,0
"7932",13044,1990,3374,"NOPALA DE VILLAGRAN",0.41680049413218,"8095",3084,0,244,13
"7933",13044,1993,4720,"NOPALA DE VILLAGRAN",NA,NA,4125,0,402,106
"7934",13044,1996,4249,"NOPALA DE VILLAGRAN",0.539076376554174,"7882",3006,0,709,474
"7935",13044,1999,5608,"NOPALA DE VILLAGRAN",0.634102216191768,"8844",1729,0,276,3603
"7936",13044,2002,6224,"NOPALA DE VILLAGRAN",0.657650042265427,"9464",1445,0,1389,2436
"7937",13044,2005,6241,"NOPALA DE VILLAGRAN",0.646200041416442,"9658",2236,0,88,1774
"7938",13044,2008,7244,"NOPALA DE VILLAGRAN",NA,NA,2411,0,955,1129
"7939",13044,2011,7460,"NOPALA DE VILLAGRAN",0.671225481374843,"11114",2675,0,366,1211
"7940",13044,2016,7672,"NOPALA DE VILLAGRAN",0.685796013229642,"11187",2127,856,235,1950
"7941",13044,2020,7921,"NOPALA DE VILLAGRAN",0.684911370514483,"11565",1515,1747,1570,1570
"7942",13044,2024,7949,"NOPALA DE VILLAGRAN",0.652895277207392,"12175",1496,2130,1496,1496
"7943",13045,1975,2060,"OMITLAN DE JUAREZ",NA,NA,2060,0,0,0
"7944",13045,1981,1396,"OMITLAN DE JUAREZ",0.574722107863318,"2429",1396,0,0,0
"7945",13045,1984,2089,"OMITLAN DE JUAREZ",0.680677745193874,"3069",2089,0,0,0
"7946",13045,1987,2545,"OMITLAN DE JUAREZ",0.761747979646812,"3341",2545,0,0,0
"7947",13045,1990,2315,"OMITLAN DE JUAREZ",0.559313843923653,"4139",1442,0,0,0
"7948",13045,1993,2543,"OMITLAN DE JUAREZ",NA,NA,2216,0,327,0
"7949",13045,1996,2640,"OMITLAN DE JUAREZ",0.596879945738187,"4423",1402,0,1216,0
"7950",13045,1999,3179,"OMITLAN DE JUAREZ",0.639123441897869,"4974",2105,0,1074,0
"7951",13045,2002,3277,"OMITLAN DE JUAREZ",0.607301704966642,"5396",1184,0,0,2073
"7952",13045,2005,3461,"OMITLAN DE JUAREZ",0.610513318045511,"5669",1232,0,176,1913
"7953",13045,2008,4251,"OMITLAN DE JUAREZ",NA,NA,1396,0,268,1239
"7954",13045,2011,4280,"OMITLAN DE JUAREZ",0.628672150411281,"6808",2439,0,1677,1677
"7955",13045,2016,4492,"OMITLAN DE JUAREZ",0.656149576394975,"6846",1511,89,238,167
"7956",13045,2020,4960,"OMITLAN DE JUAREZ",0.687551982256723,"7214",2634,1501,508,508
"7957",13045,2024,4982,"OMITLAN DE JUAREZ",0.642921667311911,"7749",1310,2644,1310,1310
"7958",13046,1975,8042,"SAN FELIPE ORIZATLAN",NA,NA,8042,0,0,0
"7959",13046,1981,9403,"SAN FELIPE ORIZATLAN",0.715165804685123,"13148",8669,0,0,0
"7960",13046,1984,6596,"SAN FELIPE ORIZATLAN",0.575717901719473,"11457",6086,0,0,0
"7961",13046,1987,7055,"SAN FELIPE ORIZATLAN",0.584749274761707,"12065",7055,0,0,0
"7962",13046,1990,4931,"SAN FELIPE ORIZATLAN",0.39265806657111,"12558",4618,0,0,0
"7963",13046,1993,10445,"SAN FELIPE ORIZATLAN",NA,NA,10395,0,8,10
"7964",13046,1996,8645,"SAN FELIPE ORIZATLAN",0.552360871509808,"15651",6516,0,2129,0
"7965",13046,1999,12194,"SAN FELIPE ORIZATLAN",0.646382189239332,"18865",5410,0,2372,4037
"7966",13046,2002,13251,"SAN FELIPE ORIZATLAN",0.638663967611336,"20748",5909,0,0,7246
"7967",13046,2005,15047,"SAN FELIPE ORIZATLAN",0.67436023842603,"22313",6993,0,1903,6151
"7968",13046,2008,15884,"SAN FELIPE ORIZATLAN",NA,NA,7154,0,734,3884
"7969",13046,2011,17702,"SAN FELIPE ORIZATLAN",0.668277398165276,"26489",8269,0,4510,4510
"7970",13046,2016,16884,"SAN FELIPE ORIZATLAN",0.627984824815889,"26886",6566,105,216,7030
"7971",13046,2020,18833,"SAN FELIPE ORIZATLAN",0.678129050842575,"27772",7129,1355,3654,3654
"7972",13046,2024,19049,"SAN FELIPE ORIZATLAN",0.646430025790688,"29468",1837,4813,0,1535
"7973",13047,1975,1422,"PACULA",NA,NA,1422,0,0,0
"7974",13047,1981,1308,"PACULA",0.524038461538462,"2496",1308,0,0,0
"7975",13047,1984,2031,"PACULA",0.710885544277214,"2857",2031,0,0,0
"7976",13047,1987,1857,"PACULA",0.582131661442006,"3190",1857,0,0,0
"7977",13047,1990,1611,"PACULA",0.399652691639792,"4031",1603,0,0,4
"7978",13047,1993,1801,"PACULA",NA,NA,1329,0,431,5
"7979",13047,1996,1693,"PACULA",0.572927241962775,"2955",1235,0,458,0
"7980",13047,1999,1991,"PACULA",0.601328903654485,"3311",994,0,43,954
"7981",13047,2002,2212,"PACULA",0.61054374827491,"3623",1075,0,0,1137
"7982",13047,2005,2414,"PACULA",0.617707267144319,"3908",1162,0,6,1246
"7983",13047,2008,2756,"PACULA",NA,NA,1359,0,0,1397
"7984",13047,2011,3137,"PACULA",0.652318569349137,"4809",1429,0,0,1708
"7985",13047,2016,2937,"PACULA",0.694490423267912,"4229",1263,0,0,1628
"7986",13047,2020,2748,"PACULA",0.674521354933726,"4074",182,303,1217,1217
"7987",13047,2024,2851,"PACULA",0.669405963841277,"4259",20,1440,0,1173
"7988",13048,1975,43802,"PACHUCA DE SOTO",NA,NA,43802,0,0,0
"7989",13048,1981,21337,"PACHUCA DE SOTO",0.367556114451086,"58051",19569,0,0,831
"7990",13048,1984,33087,"PACHUCA DE SOTO",0.530563484173054,"62362",24755,0,0,4094
"7991",13048,1987,35945,"PACHUCA DE SOTO",0.474433768016472,"75764",32111,0,0,1532
"7992",13048,1990,22063,"PACHUCA DE SOTO",0.262523500154685,"84042",11695,0,1049,8234
"7993",13048,1993,55260,"PACHUCA DE SOTO",NA,NA,40990,0,2152,8582
"7994",13048,1996,53227,"PACHUCA DE SOTO",0.442415426814064,"120310",23818,0,8489,16483
"7995",13048,1999,61007,"PACHUCA DE SOTO",0.416953716613357,"146316",28205,0,3456,28221
"7996",13048,2002,73445,"PACHUCA DE SOTO",0.451821867329425,"162553",38049,0,3747,29023
"7997",13048,2005,64307,"PACHUCA DE SOTO",0.255158157030171,"252028",32221,0,15393,12862
"7998",13048,2008,83173,"PACHUCA DE SOTO",NA,NA,42951,0,8534,29198
"7999",13048,2011,92809,"PACHUCA DE SOTO",0.459036907340911,"202182",46318,0,42954,42954
"8000",13048,2016,113357,"PACHUCA DE SOTO",0.524847093031331,"215981",30556,7829,3530,41768
"8001",13048,2020,87968,"PACHUCA DE SOTO",0.378337462152491,"232512",32759,30587,1494,4838
"8002",13048,2024,153336,"PACHUCA DE SOTO",0.616912220282112,"248554",40328,81052,40328,40328
"8003",13049,1975,4244,"PISAFLORES",NA,NA,4244,0,0,0
"8004",13049,1981,3746,"PISAFLORES",0.599455912946071,"6249",3424,0,0,0
"8005",13049,1984,4291,"PISAFLORES",0.721661621257989,"5946",4291,0,0,0
"8006",13049,1987,3993,"PISAFLORES",0.59499329459097,"6711",3993,0,0,0
"8007",13049,1990,4615,"PISAFLORES",0.545443800969153,"8461",4615,0,0,0
"8008",13049,1993,4914,"PISAFLORES",NA,NA,4797,0,45,26
"8009",13049,1996,3813,"PISAFLORES",0.532541899441341,"7160",3291,0,522,0
"8010",13049,1999,4990,"PISAFLORES",0.603458701173056,"8269",2998,0,1911,0
"8011",13049,2002,5378,"PISAFLORES",0.589951733216323,"9116",2492,0,178,2652
"8012",13049,2005,6137,"PISAFLORES",0.629758850692663,"9745",3434,0,158,2463
